date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:07	201/201	---M--	200	added ('OK')	image/gif	etag:%22c0c8598-c9-43b92d912e200%22	http://aetos.it.teithe.gr/~iliou/cs4601/yellow-top.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/yellow-top.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:08	126/126	---M--	200	added ('OK')	image/gif	etag:%22c0c8597-7e-43b92d912e200%22	http://aetos.it.teithe.gr/~iliou/cs4601/yellow-fill.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/yellow-fill.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:08	219/219	---M--	200	added ('OK')	image/gif	etag:%22c0d2dab-db-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/left-blue-top.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/left-blue-top.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:08	84/84	---M--	200	added ('OK')	image/gif	etag:%22c0d2daa-54-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/left-blue-mid.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/left-blue-mid.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:08	187/187	---M--	200	added ('OK')	image/gif	etag:%22e119c10-bb-43b92ccad0e00%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/syllabus.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/syllabus.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:09	142/142	---M--	200	added ('OK')	image/gif	etag:%22c0d2da9-8e-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/left-blue-bottom.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/left-blue-bottom.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:09	60/60	---M--	200	added ('OK')	image/gif	etag:%22c0d2d84-3c-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/147-spacer.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/147-spacer.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:09	880/880	---M--	200	added ('OK')	image/gif	etag:%22c0d2d88-370-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/blue-mid.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/blue-mid.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:10	1731/1731	---M--	200	added ('OK')	image/gif	etag:%22c0c8595-6c3-43b92d912e200%22	http://aetos.it.teithe.gr/~iliou/cs4601/updates.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/updates.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:10	1702/1702	---M--	200	added ('OK')	image/gif	etag:%22c0d2d83-6a6-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/topic1.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/topic1.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:10	894/894	---M--	200	added ('OK')	image/gif	etag:%22c0d2d87-37e-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/blue-bottom.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/blue-bottom.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:10	820/820	---M--	200	added ('OK')	image/gif	etag:%22c0d2d8c-334-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/bottom1.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/bottom1.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:11	79/79	---M--	200	added ('OK')	image/gif	etag:%22c0d2d8d-4f-43b92d9039fc0%22	http://aetos.it.teithe.gr/~iliou/cs4601/bottom2.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/bottom2.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:11	364/364	---M--	200	added ('OK')	image/gif	etag:%22e11878a-16c-43b92cc32fc00%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/home_cmp_dbd-cool-tabs-blue110_home.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/home_cmp_dbd-cool-tabs-blue110_home.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:11	300/300	---M--	200	added ('OK')	image/gif	etag:%22e11878b-12c-43b92cc32fc00%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/home_cmp_dbd-cool-tabs-blue110_home_a.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/home_cmp_dbd-cool-tabs-blue110_home_a.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:11	374/374	---M--	200	added ('OK')	image/gif	etag:%22e1187b4-176-43b92cc700500%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/next_cmp_dbd-cool-tabs-blue110_next.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/next_cmp_dbd-cool-tabs-blue110_next.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:12	372/372	---M--	200	added ('OK')	image/gif	etag:%22e1187b5-174-43b92cc700500%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/next_cmp_dbd-cool-tabs-blue110_next_a.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/next_cmp_dbd-cool-tabs-blue110_next_a.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/syllabus.htm)
10:17:12	444/444	---M--	200	added ('OK')	image/gif	etag:%22e1187a7-1bc-43b92cc60c2c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/lecture.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/lecture.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:12	319/319	---M--	200	added ('OK')	image/gif	etag:%22e1187a4-13f-43b92cc518080%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/lecture.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/lecture.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:13	167/167	---M--	200	added ('OK')	image/gif	etag:%22e1187aa-a7-43b92cc60c2c0%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/lecture.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/lecture.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:13	140/140	---M--	200	added ('OK')	image/gif	etag:%221e92da2a-8c-43b9295a93140%22	http://aetos.it.teithe.gr/~iliou/cs4601/_themes/dbd-cool-tabs-blue/bullet1.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_themes/dbd-cool-tabs-blue/bullet1.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:13	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:13%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/syllabus.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/syllabus.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:13	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:13%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/introduction.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/introduction.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:13	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:13%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/CSISurvey2007.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/CSISurvey2007.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:14	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:13%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/acp.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/acp.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:14	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:14%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/security%20policy_b.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/security%20policy_b.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:14	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:14%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/I2E12T5.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/I2E12T5.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:14	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:14%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/security_models.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/security_models.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:15	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:14%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/Risk_Analysis.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/Risk_Analysis.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:15	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:15%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/crypt.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/crypt.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:15	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:15%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/bday_paradox_gr.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/bday_paradox_gr.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:15	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:15%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/lecture_id.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/lecture_id.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:16	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:15%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/lecture7_%20kerberos_certifications.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/lecture7_%20kerberos_certifications.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:16	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:16%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/database-security.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/database-security.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:16	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:16%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/virus.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/virus.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:16	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:16%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/work/twp_security_checklist_db_database.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/work/twp_security_checklist_db_database.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:17	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:16%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/Intro_net_security.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/Intro_net_security.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:17	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:17%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/ipsec.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/ipsec.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:17	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:17%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/SSL_others.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/SSL_others.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:17	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:17%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/Firewalls.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/Firewalls.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:18	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:17%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/wv.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/wv.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:18	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:18%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lectures/review.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lectures/review.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:18	382/382	---M--	200	added ('OK')	image/gif	etag:%22e118736-17e-43b92cc147780%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/back_cmp_dbd-cool-tabs-blue110_back.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/back_cmp_dbd-cool-tabs-blue110_back.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:19	376/376	---M--	200	added ('OK')	image/gif	etag:%22e118737-178-43b92cc147780%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/back_cmp_dbd-cool-tabs-blue110_back_a.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/back_cmp_dbd-cool-tabs-blue110_back_a.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/lecture.htm)
10:17:19	503/503	---M--	200	added ('OK')	image/gif	etag:%22e11879f-1f7-4645f11f85240%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/lab1.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/lab1.htm_cmp_dbd-cool-tabs-blue110_hbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab1.htm)
10:17:19	452/452	---M--	200	added ('OK')	image/gif	etag:%22e11879c-1c4-4645f11f85240%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/lab1.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/lab1.htm_cmp_dbd-cool-tabs-blue110_bnr.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab1.htm)
10:17:19	216/216	---M--	200	added ('OK')	image/gif	etag:%22e1187a2-d8-4645f11f85240%22	http://aetos.it.teithe.gr/~iliou/cs4601/_derived/lab1.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/_derived/lab1.htm_cmp_dbd-cool-tabs-blue110_vbtn_p.gif	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab1.htm)
10:17:20	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:19%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/WiresharkPortable-1.0.0.paf.exe	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/WiresharkPortable-1.0.0.paf.exe	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab1.htm)
10:17:20	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:20%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/wireshark-setup-1.0.4.exe	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/wireshark-setup-1.0.4.exe	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab1.htm)
10:17:20	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:20%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/ophcrack-win32-installer-3.2.0.exe	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/ophcrack-win32-installer-3.2.0.exe	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab1.htm)
10:17:20	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:20%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/ca_setup.exe	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/ca_setup.exe	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab1.htm)
10:17:21	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:20%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/john171w.zip	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/john171w.zip	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab1.htm)
10:17:21	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:21%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/pscan13.exe	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/pscan13.exe	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab1.htm)
10:17:21	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:21%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/achilles-0-27.zip	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/achilles-0-27.zip	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab1.htm)
10:17:21	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:21%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/intro_lab.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/intro_lab.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:22	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:21%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/sec_policy.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/sec_policy.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:22	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:22%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/LAB_security_policy.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/LAB_security_policy.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:22	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:22%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/2.lab.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/2.lab.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:22	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:22%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/MSAT.2.0.45-US-C1005.MSI	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/MSAT.2.0.45-US-C1005.MSI	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:23	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:22%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/MSAT40en_UK.rar	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/MSAT40en_UK.rar	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:23	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:23%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/software/SAT.exe	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/software/SAT.exe	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:23	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:23%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/sec0421.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/sec0421.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:23	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:23%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/%ce%95%ce%b9%cf%83%ce%b1%ce%b3%cf%89%ce%b3%ce%ae.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/%ce%95%ce%b9%cf%83%ce%b1%ce%b3%cf%89%ce%b3%ce%ae.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:24	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:23%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/lab3.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/lab3.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:24	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:24%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/intro_3.pdf	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/intro_3.pdf	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:24	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:24%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/wordlist.zip	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/wordlist.zip	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:24	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:24%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/fzc105c.zip	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/fzc105c.zip	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:25	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:24%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/tocrack.zip	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/tocrack.zip	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
10:17:25	485/485	---M-Z	401	error ('Authorization%20Required')	text/html	date:Mon,%2021%20Mar%202016%2008:17:25%20GMT	http://aetos.it.teithe.gr/~iliou/cs4601/noexternalweb/lab/password.html	F:/Lab4-iliou/aetos.it.teithe.gr/_iliou/cs4601/noexternalweb/lab/password.html	(from http://aetos.it.teithe.gr/~iliou/cs4601/lab.htm)
